id,NightEconomy_10m_None,HousingDensity_10m_None,GreenSpace_10m_None,BuildingHeights_10m_None,SpaceSyntax_10m_choice_ASA216_T10,Supermarkets_10m (1)_id_count,noise sum_10m_NoiseClass10m,Test_intergration_None,BuilingArea_10m_None
36317,"1",2.967,,5.27396238228,,,72.5,,"14.0"
36318,"1",2.967,,5.27396238228,,,72.5,,"91.0"
36319,"1",2.967,,5.27396238228,,,72.5,,"99.0"
36320,"1",2.967,,5.27396238228,"73",,67.5,524.33179,"100.0"
36321,"1",2.967,,5.27396238228,,,67.5,,"100.0"
36322,"1",2.967,33,5.27396238228,,,67.5,,"70.0"
36323,"1",2.967,49,3.59779004102,"5",,62.5,441.45837,"69.0"
36324,"1",2.967,3,3.87052634306,"5",,67.5,441.45837,"16.0"
36325,"1",2.967,,,"5",,67.5,441.45837,
36326,"1",2.967,,,"19199",,67.5,515.8136,
36327,"1",2.967,,,,,67.5,,
36328,"1",2.967,,18.0743052134,,,67.5,,"63.0"
36329,"1",2.967,,18.0743052134,,,67.5,,"97.0"
36330,"1",2.967,,18.0743052134,,,72.5,,"90.0"
36331,"1",2.967,,18.0743052134,"0",,72.5,403.77704,"68.0"
36332,"1",2.967,,18.0743052134,"0",,72.5,403.77704,"14.0"
36333,"1",2.967,,,,,72.5,,
36334,"1",2.967,,,"175430",,75,750.65741,
36335,"1",2.967,,,"175430",,75,750.65741,
36336,"1",2.967,,,,,75,,
36337,"1",2.967,,,,,75,,
36338,"1",2.967,,,,,72.5,,
36339,"1",2.967,,,"0",,72.5,559.96368,
36340,"1",2.967,,6.06810022595,,,67.5,,"56.0"
36341,"1",2.967,,6.06810022595,,,62.5,,"100.0"
36342,"1",2.967,,6.06810022595,"106184",,62.5,649.63843,"7.0"
36343,"1",2.967,,,,,62.5,,
36344,"1",2.967,,27.1674758707,"2348",,,544.98792,"30.0"
36345,"1",2.967,,27.1674758707,"2348",,,544.98792,"38.0"
36346,"1",2.967,,27.1674758707,"14648",,,579.15771,"5.0"
36347,"1",2.967,,9.03793585735,,,,,"21.0"
36348,"1",2.967,,9.03793585735,,,,,"100.0"
36349,"1",2.967,,9.03793585735,,,,,"100.0"
36350,"1",2.967,,9.03793585735,,,,,"100.0"
36351,"1",2.967,,9.03793585735,,,62.5,,"100.0"
36352,"1",2.967,,9.03793585735,,,67.5,,"100.0"
36353,"1",2.967,,9.03793585735,"10830",,67.5,416.16302,"75.0"
36354,"1",2.967,,,,,67.5,,
36355,"1",2.967,,,,,67.5,,
36356,"1",2.967,,,"71007",,72.5,653.83344,
36357,"1",2.967,,,"94564",,75,696.47211,
36358,"1",2.967,,,,,75,,
36359,"1",2.967,,,"98949",,75,625.54932,
36360,"1",2.967,,,,,67.5,,
36361,"1",2.967,,,,,67.5,,
36362,"1",2.967,,,,,67.5,,
36363,"1",2.967,,,,,67.5,,
36364,"1",2.967,,,"107019",,67.5,539.78894,
36365,"1",2.967,,,"57974",,67.5,523.9743,
36366,"1",2.967,,,"40334",,67.5,470.53094,
36367,"1",2.967,,13.2691666503,"40334",,62.5,470.53094,"1.0"
36368,"1",2.967,,13.2691666503,"11052",,62.5,470.53094,"5.0"
36369,"1",2.967,,,,,57.5,,
36370,"1",2.967,,5.43031246662,,,57.5,,"12.0"
36371,"1",2.967,,5.43031246662,,,57.5,,"48.0"
36372,"1",2.967,,10.9200836751,,,,,"5.0"
36373,"1",2.967,,10.9200836751,,,,,"78.0"
36374,"1",2.967,,10.9200836751,"0",,,389.72128,"38.0"
36375,"1",2.967,,,,,,,
36376,"1",2.967,,12.1846411458,,,,,"66.0"
36377,"1",2.967,,12.1846411458,,,,,"67.0"
36378,"1",2.967,,,,,,,
36379,"1",2.967,,12.4945018476,,,,,"85.0"
36380,"1",2.967,,12.4945018476,"21",,,382.42575,"48.0"
36381,"1",2.967,,,"2315",,,379.0621,
36382,"1",2.967,,,"2315",,,379.0621,
36383,"1",2.967,,16.499767039,,,,,"68.0"
36384,"1",2.967,,16.499767039,,,,,"100.0"
36385,"1",2.967,,16.499767039,,,,,"10.0"
36386,"1",2.967,,,,,,,
36387,"1",2.967,,,,,,,
36388,"1",2.967,,,,,,,
36389,"1",2.967,,,,,,,
36390,"1",2.967,,,,,,,
36391,"1",2.967,,,,,,,
36392,"1",2.967,,,,,,,
36393,"1",2.967,,,,,,,
36394,"1",2.967,,,,,,,
36395,"1",2.967,,,,,,,
36396,"1",2.967,,,,,,,
36397,"1",2.967,,,,,,,
36398,"1",2.967,,,,,,,
36399,"1",2.967,,,,,,,
36400,"1",2.967,,,,,,,
36401,"1",2.967,,,,,,,
36402,"1",2.967,,,,,,,
36403,"1",2.967,,,,,,,
36404,"1",2.967,,,,,,,
36405,"1",2.967,,,,,,,
36406,"1",2.967,,,,,,,
36407,"1",2.967,56,,,,,,
36408,"1",2.967,100,,,,,,
36409,"1",2.967,100,9.94472805211,,,,,"0.0"
36410,"1",2.967,100,9.94472805211,,,,,"93.0"
36411,"1",2.967,100,9.94472805211,,,,,"100.0"
36412,"1",2.967,100,9.94472805211,,,,,"100.0"
36413,"1",2.967,100,9.94472805211,,,,,"97.0"
36414,"1",2.967,100,9.94472805211,,,,,"1.0"
36415,"1",2.967,96,,,,,,
36416,"1",2.967,45,,,,,,
36417,"1",2.967,,,,,,,
36418,"1",2.967,,,,,,,
36419,"1",2.967,,,,,,,
36420,"1",2.967,,,,,,,
36421,"1",2.967,,,"10908",,,413.25562,
36422,"1",2.967,,4.81650000005,,,,,"5.0"
36423,"1",2.967,,4.81650000005,,,,,"9.0"
36424,"1",2.967,,,,,,,
36425,"1",2.967,,,,,,,
36426,"1",2.967,,,,,,,
36427,"1",2.967,,,,,,,
36428,"1",2.967,,4.14616579059,,,,,"51.0"
36429,"1",2.967,,4.14616579059,,,,,"65.0"
36430,"1",2.967,,4.14616579059,,,,,"51.0"
36431,"1",2.967,,10.778770991,,,,,"20.0"
36432,"1",2.967,,10.778770991,,,,,"89.0"
36433,"1",2.967,,10.778770991,,,,,"100.0"
36434,"1",2.967,,10.778770991,,,,,"98.0"
36435,"1",2.967,,10.778770991,,,,,"2.0"
36436,"1",2.967,,13.5768851118,,,,,"18.0"
36437,"1",2.967,,13.5768851118,,,,,"100.0"
36438,"1",2.967,,13.5768851118,,,,,"100.0"
36439,"1",2.967,,13.5768851118,,,,,"100.0"
36440,"1",2.967,,13.5768851118,,,,,"99.0"
36441,"1",2.967,,13.5768851118,,,,,"67.0"
36442,"1",2.967,,,,,,,
36443,"1",2.967,,,"229659",,,426.81024,
36444,"1",2.967,,,,,,,
36445,"1",2.967,,,,,,,
36446,"1",2.967,,,,,,,
36447,"1",2.967,,6.94111419681,,,,,"1.0"
36448,"1",2.967,,6.94111419681,,,,,"45.0"
36449,"1",2.967,,6.94111419681,,,,,"79.0"
36450,"1",2.967,,6.94111419681,"54728",,,431.12067,"3.0"
36451,"1",2.967,,,"48260",,,418.97495,
36452,"1",2.967,,10.024452297,,,,,"4.0"
36453,"1",2.967,,10.024452297,,,,,"17.0"
36454,"1",2.967,,10.024452297,,,,,"0.0"
36455,"1",2.967,,,,,,,
36456,"1",2.967,,7.93388890194,,,,,"19.0"
36457,"1",2.967,,7.93388890194,,,,,"94.0"
36458,"1",2.967,,7.93388890194,"0",,,341.3941,"15.0"
36459,"1",2.967,,,,,,,
36460,"1",2.967,,,,,,,
36461,"1",2.967,,8.2656250453,,,,,"1.0"
36462,"1",2.967,,8.2656250453,,,,,"81.0"
36463,"1",2.967,,8.2656250453,,,,,"68.0"
36464,"1",2.967,,8.2656250453,,,,,"25.0"
36465,"1",2.967,,7.5882073932,"15419",,57.5,339.45178,"80.0"
36466,"1",2.967,,7.5882073932,"15419",,57.5,339.45178,"1.0"
36467,"1",2.967,46,,,,57.5,,
36468,"1",2.967,100,,,,57.5,,
36469,"1",2.967,100,,,,57.5,,
36470,"1",2.967,100,,,,57.5,,
36471,"1",2.967,100,,,,57.5,,
36472,"1",2.967,100,3.39938982867,,,57.5,,"15.0"
36473,"1",2.967,100,3.39938982867,,,57.5,,"41.0"
36474,"1",2.967,100,,,,57.5,,
36475,"1",2.967,100,,,,57.5,,
36476,"1",2.967,96,,,,57.5,,
36477,"1",2.967,24,8.77008181024,,,57.5,,"1.0"
36478,"1",2.967,,8.77008181024,,,57.5,,"60.0"
36479,"1",2.967,,8.77008181024,,,,,"57.0"
36480,"1",2.967,,8.77008181024,,,,,"0.0"
36481,"1",2.967,,,,,,,
36482,"1",2.967,,9.48292238636,,,,,"1.0"
36483,"1",2.967,,9.48292238636,,,,,"66.0"
36484,"1",2.967,,9.48292238636,,,,,"34.0"
36485,"1",2.967,,9.21113976641,,,,,"80.0"
36486,"1",2.967,,9.21113976641,"3827",,,301.20035,"18.0"
36487,"1",2.967,,,"3827",,,301.20035,
36488,"1",2.967,,,,,57.5,,
36489,"1",2.967,,,,,57.5,,
36490,"1",2.967,,,,,57.5,,
36491,"1",2.967,,,,,57.5,,
36492,"1",2.967,,,,,,,
36493,"1",2.967,,,,,,,
36494,"1",2.967,,,"0",,,252.73808,
36495,"1",2.967,,,,,,,
36496,"1",2.967,,6.22606797483,,,,,"15.0"
36497,"295",2.967,,6.22606797483,,,,,"48.0"
36498,"295",2.967,,,,,,,
36499,"295",2.967,,,,,,,
36500,"295",2.967,,6.32389824405,,,,,"2.0"
36501,"295",2.967,,6.32389824405,,,,,"86.0"
36502,"295",2.967,,6.32389824405,,,,,"43.0"
36503,"295",2.967,,,,,,,
36504,"295",2.967,,6.23654886475,,,,,"66.0"
36505,"295",2.967,,6.23654886475,,,,,"35.0"
36506,"295",2.967,,6.39686904635,,,,,"4.0"
36507,"295",2.967,,6.39686904635,,,,,"89.0"
36508,"295",2.967,,6.39686904635,,,,,"35.0"
36509,"295",2.967,,,,,,,
36510,"295",2.967,,,,,,,
36511,"295",2.967,39,,,,,,
36512,"295",2.967,99,,,,,,
36513,"295",2.967,100,,,,,,
36514,"295",2.967,100,,,,,,
36515,"295",2.967,100,,,,,,
36516,"295",2.967,100,,,,,,
36517,"295",2.967,100,,,,,,
36518,"295",2.967,100,,,,,,
36519,"295",2.967,100,,,,,,
36520,"295",2.967,100,,,,,,
36521,"295",2.967,100,,,,,,
36522,"295",2.967,100,,,,,,
36523,"295",2.967,100,,,,,,
36524,"295",2.967,100,,,,,,
36525,"295",2.967,100,,,,,,
36526,"295",2.967,100,,,,,,
36527,"295",2.967,100,,,,,,
36528,"295",2.967,42,,,,,,
36529,"295",2.967,,,,,,,
36530,"295",2.967,,,,,,,
36531,"295",2.967,,,,,,,
36532,"295",2.967,,,,,,,
36533,"295",2.967,,,,,,,
36534,"295",2.967,,,,,,,
36535,"295",2.967,,,,,,,
36536,"295",2.967,,,,,,,
36537,"295",2.967,,,,,,,
36538,"295",2.967,,,,,,,
36539,"295",2.967,,,,,,,
36540,"295",2.967,,,,,,,
36541,"295",2.967,,,,,,,
36542,"295",2.967,,,,,,,
36543,"295",2.967,,,,,,,
36544,"295",2.967,,,,,,,
36545,"295",2.967,,,,,,,
36546,"295",2.967,,,,,,,
36547,"295",2.967,1,,,,,,
36548,"295",2.967,99,,,,,,
36549,"295",2.967,100,,,,,,
36550,"295",2.967,100,,,,,,
36551,"295",2.967,100,,,,,,
36552,"295",2.967,100,,,,,,
36553,"295",2.967,100,,,,,,
36554,"295",2.967,100,,,,,,
36555,"295",2.967,100,,,,,,
36556,"295",2.967,100,,,,,,
36557,"295",2.967,100,,,,,,
36558,"295",2.967,100,,,,,,
36559,"295",2.967,100,,,,,,
36560,"295",2.967,100,,,,,,
36561,"295",2.967,100,,,,,,
36562,"295",2.967,100,,,,,,
36563,"295",2.967,100,,,,,,
36564,"295",2.967,100,,,,,,
36565,"295",2.967,100,,,,,,
36566,"295",2.967,100,,,,,,
36567,"295",2.967,100,,,,,,
36568,"295",2.967,100,,,,,,
36569,"295",2.967,100,,,,,,
36570,"295",2.967,100,7.20943601189,,,,,"0.0"
36571,"295",2.967,100,7.20943601189,,,,,"53.0"
36572,"295",2.967,100,7.20943601189,,,,,"92.0"
36573,"295",2.967,100,7.20943601189,,,,,"26.0"
36574,"295",2.967,43,,,,57.5,,
36575,"295",2.967,,3.79437412632,,,57.5,,"17.0"
36576,"295",2.967,,5.75216923494,,,62.5,,"7.0"
36577,"295",2.967,,5.75216923494,"75436",,67.5,242.92383,"59.0"
36578,"295",2.967,,,"73869",,72.5,242.92383,
36579,"295",2.967,,,"8984",,72.5,192.88921,
36580,"295",2.967,,10.8651234841,,,67.5,,"13.0"
36581,"295",2.967,,10.8651234841,,,62.5,,"59.0"
36582,"295",2.967,,10.8651234841,"4000",,57.5,158.49345,"88.0"
36583,"295",2.967,,10.8651234841,,,,,"92.0"
36584,"295",2.967,,10.8651234841,,,,,"63.0"
36585,"295",2.967,,10.8651234841,,,,,"34.0"
36586,"295",2.967,,10.8651234841,"2953",,,169.58989,"27.0"
36587,"295",2.967,,,,,,,
36588,"295",2.967,,,,,,,
36589,"295",2.967,,,,,,,
36590,"295",2.967,,,,,,,
36591,"295",2.967,,,,,,,
36592,"295",2.967,,5.54902722918,,,,,"76.0"
36593,"295",2.967,,5.54902722918,,,,,"55.0"
36594,"295",2.967,,,,,,,
36595,,2.967,,,,,,,
36596,,2.967,,,,,,,
36597,,2.967,,,,,,,
36598,,2.967,,,,,,,
36599,,2.967,,,,,,,
36600,,2.967,,,,,,,
36601,"265",1.224,,9.38827431046,,,62.5,,"94.0"
36602,"265",1.224,,9.38827431046,,,62.5,,"80.0"
36603,"265",1.224,,9.38827431046,,,62.5,,"74.0"
36604,"265",1.224,,9.38827431046,,,62.5,,"37.0"
36605,"265",1.224,,6.14358298525,,,62.5,,"13.0"
36606,"265",1.224,,6.14358298525,,,62.5,,"11.0"
36607,"265",1.224,,,"49951",,62.5,643.22125,
36608,"265",1.224,,,,,62.5,,
36609,"265",1.224,,7.90316289409,,,57.5,,"7.0"
36610,"265",1.224,,7.90316289409,,,57.5,,"6.0"
36611,"265",1.224,,7.90316289409,,,62.5,,"45.0"
36612,"265",1.224,,7.90316289409,,,72.5,,"100.0"
36613,"265",1.224,,7.90316289409,,,72.5,,"3.0"
36614,"265",2.967,,,"631906",,,910.32642,
36615,"1",2.967,,,,,,,
36616,"1",2.967,,,"0",,72.5,454.55417,
36617,"1",2.967,,,"0",,72.5,454.55417,
36618,"1",2.967,,,"0",,72.5,454.55417,
36619,"1",2.967,,5.27396238228,"0",,67.5,454.55417,"1.0"
36620,"1",2.967,,5.27396238228,"11325",,,538.23749,"9.0"
36621,"1",2.967,,5.27396238228,"76",,57.5,457.62811,"18.0"
36622,"1",2.967,3,5.27396238228,,,57.5,,"17.0"
36623,"1",2.967,22,3.59779004102,,,62.5,,"34.0"
36624,"1",2.967,0,3.87052634306,,,67.5,,"41.0"
36625,"1",2.967,,3.87052634306,"19199",,67.5,515.8136,"70.0"
36626,"1",2.967,,3.87052634306,"19199",,67.5,515.8136,"1.0"
36627,"1",2.967,,,,,67.5,,
36628,"1",2.967,,18.0743052134,,,67.5,,"9.0"
36629,"1",2.967,,18.0743052134,,,62.5,,"2.0"
36630,"1",2.967,,18.0743052134,,,67.5,,"20.0"
36631,"1",2.967,,18.0743052134,,,67.5,,"54.0"
36632,"1",2.967,,18.0743052134,"0",,72.5,403.77704,"90.0"
36633,"1",2.967,,18.0743052134,"0",,72.5,403.77704,"17.0"
36634,"1",2.967,,,"0",,72.5,403.77704,
36635,"1",2.967,,,"175430",,75,750.65741,
36636,"1",2.967,,,"175430",,75,750.65741,
36637,"1",2.967,,,"175430",,75,750.65741,
36638,"1",2.967,,,,,75,,
36639,"1",2.967,,,"0",,72.5,559.96368,
36640,"1",2.967,,6.06810022595,,,67.5,,"65.0"
36641,"1",2.967,,6.06810022595,"377",,67.5,624.06512,"98.0"
36642,"1",2.967,,6.06810022595,"106184",,67.5,649.63843,"0.0"
36643,"1",2.967,,,,,67.5,,
36644,"1",2.967,,27.1674758707,,,62.5,,"77.0"
36645,"1",2.967,,27.1674758707,,,,,"100.0"
36646,"1",2.967,,27.1674758707,"14648",,,579.15771,"11.0"
36647,"1",2.967,,9.03793585735,,,,,"37.0"
36648,"1",2.967,,9.03793585735,,,,,"100.0"
36649,"1",2.967,,9.03793585735,,,,,"100.0"
36650,"1",2.967,,9.03793585735,,,62.5,,"100.0"
36651,"1",2.967,,9.03793585735,,,62.5,,"100.0"
36652,"1",2.967,,9.03793585735,,,67.5,,"100.0"
36653,"1",2.967,,9.03793585735,"10830",,67.5,416.16302,"59.0"
36654,"1",2.967,,,,,67.5,,
36655,"1",2.967,,,"17",,67.5,588.3183,
36656,"1",2.967,,,"71007",,72.5,658.2569,
36657,"1",2.967,,,"94564",,75,696.47211,
36658,"1",2.967,,,,,75,,
36659,"1",2.967,,,"98949",,75,625.54932,
36660,"1",2.967,,,,,67.5,,
36661,"1",2.967,,,,,67.5,,
36662,"1",2.967,,,,,67.5,,
36663,"1",2.967,,,,,67.5,,
36664,"1",2.967,,,"107019",,67.5,539.78894,
36665,"1",2.967,,,,,67.5,,
36666,"1",2.967,,13.2691666503,,,62.5,,"0.0"
36667,"1",2.967,,13.2691666503,,,62.5,,"85.0"
36668,"1",2.967,,13.2691666503,"11052",,62.5,405.84586,"37.0"
36669,"1",2.967,,,"11052",,57.5,405.84586,
36670,"1",2.967,,13.5773708694,,,57.5,,"29.0"
36671,"1",2.967,,13.5773708694,,,57.5,,"43.0"
36672,"1",2.967,,,,,,,
36673,"1",2.967,,10.9200836751,,,,,"52.0"
36674,"1",2.967,,10.9200836751,"0",,,389.72128,"63.0"
36675,"1",2.967,,,"0",,,389.72128,
36676,"1",2.967,,12.1846411458,,,,,"41.0"
36677,"1",2.967,,12.1846411458,,,,,"92.0"
36678,"1",2.967,,12.1846411458,,,,,"1.0"
36679,"1",2.967,,12.4945018476,,,,,"60.0"
36680,"1",2.967,,12.4945018476,"21",,,382.42575,"73.0"
36681,"1",2.967,,,"21",,,382.42575,
36682,"1",2.967,,,"2315",,,379.0621,
36683,"1",2.967,,16.499767039,,,,,"43.0"
36684,"1",2.967,,16.499767039,,,,,"97.0"
36685,"1",2.967,,16.499767039,,,,,"26.0"
36686,"1",2.967,,,,,,,
36687,"1",2.967,,,,,,,
36688,"1",2.967,,21.5915361161,,,,,"2.0"
36689,"1",2.967,,21.5915361161,,,,,"6.0"
36690,"1",2.967,,,,,,,
36691,"1",2.967,,,,,,,
36692,"1",2.967,,,,,,,
36693,"1",2.967,,,,,,,
36694,"1",2.967,,,,,,,
36695,"1",2.967,,,,,,,
36696,"1",2.967,,,,,,,
36697,"1",2.967,,,,,,,
36698,"1",2.967,,,,,,,
36699,"1",2.967,,,,,,,
36700,"1",2.967,,,,,,,
36701,"1",2.967,,,,,,,
36702,"1",2.967,,,,,,,
36703,"1",2.967,,,,,,,
36704,"1",2.967,,,,,,,
36705,"1",2.967,,,,,,,
36706,"1",2.967,,,,,,,
36707,"1",2.967,35,,,,,,
36708,"1",2.967,96,,,,,,
36709,"1",2.967,86,,,,,,
36710,"1",2.967,71,9.94472805211,,,,,"77.0"
36711,"1",2.967,56,9.94472805211,,,,,"100.0"
36712,"1",2.967,41,9.94472805211,,,,,"100.0"
36713,"1",2.967,26,9.94472805211,,,,,"100.0"
36714,"1",2.967,11,9.94472805211,,,,,"13.0"
36715,"1",2.967,0,,,,,,
36716,"1",2.967,,,,,,,
36717,"1",2.967,,,,,,,
36718,"1",2.967,,,,,,,
36719,"1",2.967,,,,,,,
36720,"1",2.967,,,,,,,
36721,"1",2.967,,,"10908",,,413.25562,
36722,"1",2.967,,,,,,,
36723,"1",2.967,,,,,,,
36724,"1",2.967,,,,,57.5,,
36725,"1",2.967,,,,,57.5,,
36726,"1",2.967,,,,,57.5,,
36727,"1",2.967,,,,,,,
36728,"1",2.967,,4.14616579059,,,,,"36.0"
36729,"1",2.967,,4.14616579059,,,,,"81.0"
36730,"1",2.967,,4.14616579059,,,,,"39.0"
36731,"1",2.967,,10.778770991,,,,,"10.0"
36732,"1",2.967,,10.778770991,,,,,"75.0"
36733,"1",2.967,,10.778770991,,,,,"58.0"
36734,"1",2.967,,10.778770991,,,,,"41.0"
36735,"1",2.967,,10.778770991,,,,,"4.0"
36736,"1",2.967,,13.5768851118,,,,,"4.0"
36737,"1",2.967,,13.5768851118,,,,,"100.0"
36738,"1",2.967,,13.5768851118,,,,,"92.0"
36739,"1",2.967,,13.5768851118,,,,,"15.0"
36740,"1",2.967,,13.5768851118,,,57.5,,"24.0"
36741,"1",2.967,,13.5768851118,,,57.5,,"87.0"
36742,"1",2.967,,13.5768851118,,,57.5,,"3.0"
36743,"1",2.967,,,"229659",,57.5,426.81024,
36744,"1",2.967,,,,,57.5,,
36745,"1",2.967,,,,,,,
36746,"1",2.967,,6.94111419681,,,,,"15.0"
36747,"1",2.967,,6.94111419681,,,,,"76.0"
36748,"1",2.967,,6.94111419681,"54728",,,431.12067,"53.0"
36749,"1",2.967,,6.94111419681,"54728",,,431.12067,"3.0"
36750,"1",2.967,,,"54728",,,431.12067,
36751,"1",2.967,,10.024452297,,,,,"3.0"
36752,"1",2.967,,10.024452297,,,,,"57.0"
36753,"1",2.967,,10.024452297,,,57.5,,"81.0"
36754,"1",2.967,,10.024452297,,,57.5,,"7.0"
36755,"1",2.967,,,,,,,
36756,"1",2.967,,7.93388890194,,,,,"1.0"
36757,"1",2.967,,7.93388890194,,,,,"79.0"
36758,"1",2.967,,7.93388890194,"0",,,341.3941,"73.0"
36759,"1",2.967,,7.93388890194,"0",,,341.3941,"0.0"
36760,"1",2.967,,5.15968707447,,,,,"10.0"
36761,"1",2.967,,5.15968707447,,,,,"42.0"
36762,"1",2.967,,8.2656250453,,,,,"37.0"
36763,"1",2.967,,,,,,,
36764,"1",2.967,,7.5882073932,,,,,"1.0"
36765,"1",2.967,,7.5882073932,,,57.5,,"79.0"
36766,"1",2.967,,7.5882073932,"15419",,57.5,339.45178,"24.0"
36767,"1",2.967,2,,,,57.5,,
36768,"1",2.967,82,,,,57.5,,
36769,"1",2.967,100,,,,62.5,,
36770,"1",2.967,100,,,,62.5,,
36771,"1",2.967,100,,,,62.5,,
36772,"1",2.967,100,,,,62.5,,
36773,"1",2.967,100,,,,62.5,,
36774,"1",2.967,100,,,,62.5,,
36775,"1",2.967,100,,,,57.5,,
36776,"1",2.967,100,,,,57.5,,
36777,"1",2.967,95,,,,57.5,,
36778,"1",2.967,24,8.77008181024,,,57.5,,"1.0"
36779,"1",2.967,,8.77008181024,,,57.5,,"61.0"
36780,"1",2.967,,8.77008181024,,,,,"56.0"
36781,"1",2.967,,8.77008181024,,,,,"0.0"
36782,"1",2.967,,,,,,,
36783,"1",2.967,,9.48292238636,,,,,"14.0"
36784,"1",2.967,,9.48292238636,,,,,"28.0"
36785,"1",2.967,,9.21113976641,"3827",,,301.20035,"11.0"
36786,"1",2.967,,,"3827",,,301.20035,
36787,"1",2.967,,8.42581853955,,,,,"0.0"
36788,"1",2.967,,,,,57.5,,
36789,"1",2.967,,,,,57.5,,
36790,"1",2.967,,,,,57.5,,
36791,"1",2.967,,,,,57.5,,
36792,"1",2.967,,,,,57.5,,
36793,"1",2.967,,,,,57.5,,
36794,"1",2.967,,2.2042157089,,,,,"0.0"
36795,"1",2.967,,,,,,,
36796,"1",2.967,,6.22606797483,,,,,"25.0"
36797,"295",2.967,,6.22606797483,,,,,"100.0"
36798,"295",2.967,,6.22606797483,,,,,"19.0"
36799,"295",2.967,,,,,,,
36800,"295",2.967,,,,,,,
36801,"295",2.967,,6.32389824405,,,,,"8.0"
36802,"295",2.967,,6.32389824405,,,,,"1.0"
36803,"295",2.967,,,,,,,
36804,"295",2.967,,6.23654886475,"1",,,211.57568,"0.0"
36805,"295",2.967,,,"0",,,193.30901,
36806,"295",2.967,,,"0",,,193.30901,
36807,"295",2.967,,6.39686904635,,,,,"7.0"
36808,"295",2.967,,6.39686904635,,,,,"0.0"
36809,"295",2.967,,,,,,,
36810,"295",2.967,,6.25806952288,,,,,"6.0"
36811,"295",2.967,,6.25806952288,,,,,"47.0"
36812,"295",2.967,39,6.25806952288,,,,,"1.0"
36813,"295",2.967,100,,,,,,
36814,"295",2.967,100,,,,,,
36815,"295",2.967,100,,,,,,
36816,"295",2.967,100,,,,,,
36817,"295",2.967,100,,,,,,
36818,"295",2.967,100,,,,,,
36819,"295",2.967,100,,,,,,
36820,"295",2.967,100,,,,,,
36821,"295",2.967,100,,,,,,
36822,"295",2.967,100,,,,,,
36823,"295",2.967,100,,,,,,
36824,"295",2.967,100,,,,,,
36825,"295",2.967,100,,,,,,
36826,"295",2.967,100,,,,,,
36827,"295",2.967,100,,,,,,
36828,"295",2.967,19,,,,,,
36829,"295",2.967,,,,,,,
36830,"295",2.967,,,,,,,
36831,"295",2.967,,,,,,,
36832,"295",2.967,,,,,,,
36833,"295",2.967,,,,,,,
36834,"295",2.967,,,,,,,
36835,"295",2.967,,,,,,,
36836,"295",2.967,,,,,,,
36837,"295",2.967,,,,,,,
36838,"295",2.967,,,,,,,
36839,"295",2.967,,,,,,,
36840,"295",2.967,,,,,,,
36841,"295",2.967,,,,,,,
36842,"295",2.967,,,,,,,
36843,"295",2.967,,,,,,,
36844,"295",2.967,,,,,,,
36845,"295",2.967,,,,,,,
36846,"295",2.967,,,,,,,
36847,"295",2.967,,,,,,,
36848,"295",2.967,94,,,,,,
36849,"295",2.967,100,,,,,,
36850,"295",2.967,100,,,,,,
36851,"295",2.967,100,,,,,,
36852,"295",2.967,100,,,,,,
36853,"295",2.967,100,,,,,,
36854,"295",2.967,100,,,,,,
36855,"295",2.967,100,,,,,,
36856,"295",2.967,100,,,,,,
36857,"295",2.967,100,,,,,,
36858,"295",2.967,100,,,,,,
36859,"295",2.967,100,,,,,,
36860,"295",2.967,100,,,,,,
36861,"295",2.967,100,,,,,,
36862,"295",2.967,100,,,,,,
36863,"295",2.967,100,,,,,,
36864,"295",2.967,100,,,,,,
36865,"295",2.967,100,,,,,,
36866,"295",2.967,100,,,,,,
36867,"295",2.967,100,,,,,,
36868,"295",2.967,100,,,,,,
36869,"295",2.967,100,,,,,,
36870,"295",2.967,100,7.20943601189,,,,,"2.0"
36871,"295",2.967,100,7.20943601189,,,,,"70.0"
36872,"295",2.967,100,7.20943601189,,,,,"100.0"
36873,"295",2.967,100,7.20943601189,,,,,"100.0"
36874,"295",2.967,97,7.20943601189,"0",,57.5,192.24498,"50.0"
36875,"295",2.967,32,7.20943601189,"0",,62.5,192.24498,"6.0"
36876,"295",2.967,,3.15081247687,,,67.5,,"39.0"
36877,"295",2.967,,3.15081247687,"75436",,72.5,242.92383,"1.0"
36878,"295",2.967,,,,,72.5,,
36879,"295",2.967,,14.3745439287,"8984",,72.5,192.88921,"3.0"
36880,"295",2.967,,,"8984",,67.5,192.88921,
36881,"295",2.967,,,"8984",,62.5,192.88921,
36882,"295",2.967,,10.8651234841,"8984",,57.5,192.88921,"0.0"
36883,"295",2.967,,10.8651234841,,,,,"17.0"
36884,"295",2.967,,10.8651234841,,,,,"46.0"
36885,"295",2.967,,10.8651234841,,,,,"75.0"
36886,"295",2.967,,10.8651234841,"2953",,,169.58989,"13.0"
36887,"295",2.967,,7.37991803591,,,,,"20.0"
36888,"295",2.967,,7.37991803591,,,,,"42.0"
36889,"295",2.967,,7.37991803591,,,,,"5.0"
36890,"295",2.967,,,,,,,
36891,"295",2.967,,,,,,,
36892,"295",2.967,,10.5806666571,,,,,"23.0"
36893,"295",2.967,,10.5806666571,,,,,"16.0"
36894,"295",2.967,,,,,,,
36895,,2.967,,,,,,,
36896,,2.967,,,,,,,
36897,,2.967,,,,,,,
36898,,2.967,,,,,,,
36899,,2.967,,,,,,,
