code,name,half_densi,air pollution_CO2_all_2019_s,air pollution_NOX_all_2019_s,air pollution_PM25_all_2019_s,BuildingHeights_LSOA_MEAN_mean_mean,GreenSpace_LSOA_Area,flow LSOA_None,HousingDensity_LSOA_Density,population density LSOA_density,restaurants_restaurants,supermarkets_supermarkets,culture LSOA sum_sum,noise LSOA_None
E01004093,Sutton 025A,799,23684.97502,26.788248,4.396842,5.123386,3986.94,16132,0.002494977,,0,0,0,72.5
E01004095,Sutton 025C,775,42341.82651,48.425239,7.541594,5.730609,1676.51,17681.75,0.002950445,,0,0,0,72.5
E01004096,Sutton 021B,776,42331.48013,45.744601,6.988753,7.476126,77687.9,3530,0.005783876,,0,0,0,
E01004097,Sutton 015A,877,49455.26874,53.532984,7.077242,6.128947,1841.1,6362.714286,0.002621183,,0,0,0,72.5
E01004098,Sutton 015B,639,33849.70632,38.104138,5.647203,5.718233,,7216.6,0.002723606,,0,0,0,72.5
E01004099,Sutton 015C,758,45991.84389,57.820335,7.987494,5.05042,14220.46,11037.54167,0.004156323,,7,0,0,72.5
E01004100,Sutton 015D,747,23458.64299,27.677073,4.123763,5.031956,85.7,9021.75,0.003691125,,1,1,0,80
E01004101,Sutton 013A,691,48541.16323,52.528235,7.583797,5.576205,24523.05,2211.833333,0.003430125,,0,0,0,
E01004102,Sutton 015E,723,47446.33807,56.324761,7.929944,5.410543,2406.15,14528.73913,0.004014135,,4,2,0,72.5
E01004103,Sutton 013B,822,27027.31408,30.845983,3.931721,6.080111,24523.05,5896.590909,0.003657556,,6,0,0,80
E01004104,Sutton 020A,784,21610.08804,23.275492,3.646178,5.366649,6773.98,12167,0.003202336,,4,1,0,
E01004105,Sutton 022C,938,15708.28501,15.654707,2.545845,5.812325,2793.74,5071.086957,0.002720769,,6,1,0,
E01004106,Sutton 022D,797,38584.39816,41.793711,5.860926,5.096522,1793.76,9287.692308,0.002132459,,0,0,0,
E01004107,Sutton 020B,809,30693.41088,32.62282,4.818547,5.412491,30034.99,12167,0.00184422,,3,0,0,
E01004110,Sutton 016A,958,24236.74406,29.088719,4.131695,5.78494,,19873.46429,0.003103581,,12,1,2,80
E01004115,Sutton 009A,871,32923.86705,37.974671,6.39829,4.528747,,31946,0.003087426,,2,0,0,80
E01004118,Sutton 009B,927,33100.69931,35.609495,4.914754,5.743191,7846.06,17827.57576,0.002770507,,13,0,0,72.5
E01004119,Sutton 009C,715,44844.54292,51.219585,8.312075,5.35233,2237.26,15486,0.00304014,55.4,2,2,0,67.5
E01004122,Sutton 008B,722,33007.65867,33.287282,5.093051,5.206743,,,0.002286389,52.9,0,0,0,67.5
E01004123,Sutton 002A,1111,20694.24824,27.351173,3.389711,5.772685,263.15,13919.28,0.003808334,52.2,12,1,0,80
E01004124,Sutton 002B,955,10713.63757,12.961351,1.678746,6.458292,67200,,0.004019424,99.3,0,0,0,80
E01004125,Sutton 001A,798,43529.85171,47.310234,7.301245,6.174327,898.95,13536,0.004292325,114.1,0,0,0,
E01004126,Sutton 002C,765,32310.827,34.461808,5.178507,6.007744,,,0.005142118,117.2,0,0,0,
E01004127,Sutton 005A,841,31793.88431,31.602822,5.405639,5.782235,11884.96,10319.5,0.004262041,79.8,0,0,0,
E01004128,Sutton 002D,761,22030.79184,24.541237,3.424945,6.424255,127766.25,7103,0.005003941,87.2,1,1,0,
E01004129,Sutton 002E,894,36750.69633,46.247907,5.781442,6.596086,2741.28,12822.9697,0.003808334,66.9,0,0,0,80
E01004130,Sutton 003A,816,41719.78318,54.871283,8.233631,5.336271,2500.74,19179.8,0.00424722,23.6,4,1,0,80
E01004131,Sutton 003B,839,36224.76538,43.174918,7.426855,5.164407,3834.28,9194.571429,0.00316522,79.5,3,0,0,67.5
E01004132,Sutton 009D,764,35155.50398,41.402383,6.975043,4.606267,,15486,0.003645195,89.8,0,0,0,67.5
E01004133,Sutton 009E,743,23234.82812,28.157469,5.061259,4.484426,,2274,0.003266455,,0,0,0,67.5
E01004134,Sutton 003C,752,12560.24589,14.319914,2.11575,5.436093,65577.27,15626.875,0.00278796,65.5,7,1,0,67.5
E01004135,Sutton 003D,735,23273.88347,27.281266,3.794495,5.799625,2759.2,16005.25,0.002723444,52.3,8,0,0,
E01004136,Sutton 003E,766,19966.79486,25.947529,4.800666,5.625471,8540.19,,0.003098614,64.3,0,0,0,62.5
E01004137,Sutton 012A,818,40710.13481,44.162884,5.492295,6.6109,512.25,8522.8,0.005787844,,3,0,0,72.5
E01004138,Sutton 013C,830,14787.6958,16.017338,1.930695,5.681645,3197.91,1413.142857,0.004235438,,1,1,0,
E01004139,Sutton 013D,680,14787.6958,16.017338,1.930695,5.873506,,12886.83333,0.005076319,,1,0,0,72.5
E01004140,Sutton 012B,799,51906.25504,57.938362,7.678869,7.55934,1679.98,1047.352941,0.005665222,,10,0,0,
E01004141,Sutton 012C,827,14787.6958,16.017338,1.930695,7.215269,1679.98,1546,0.004434066,,0,0,0,
E01004142,Sutton 012D,1142,53191.88337,56.43721,6.805551,7.276438,304.81,7601.083333,0.004071917,,30,5,3,72.5
E01004143,Sutton 014A,739,14029.02732,15.807206,2.279976,5.879948,911.04,,0.004067831,,0,0,1,
E01004144,Sutton 007A,850,43783.78016,53.464992,6.85791,5.934394,2665.13,9242.421053,0.004871694,40,0,1,0,
E01004145,Sutton 007B,1109,33488.95573,44.631167,5.328571,5.828119,2665.13,18719.04348,0.004694853,46.5,0,0,2,80
E01004146,Sutton 007C,881,26823.73481,33.0872,4.218836,6.075161,1094.84,6808.826087,0.003214043,79.8,6,0,0,72.5
E01004147,Sutton 007D,798,49613.19513,57.838569,7.2945,5.5117,23759.63,616,0.00393809,55.3,0,0,0,
E01004148,Sutton 014B,828,38567.57842,48.69729,7.616156,5.784873,6034.7,20151.5,0.002012189,,0,0,0,72.5
E01004149,Sutton 012E,920,51906.25504,57.938362,7.678869,5.518859,8994.7,714.6428571,0.002785423,,0,0,0,
E01004150,Sutton 021C,823,11893.41169,12.338341,1.281624,7.867842,,3530,0.004742473,,1,0,0,57
E01004151,Sutton 021D,899,11893.41169,12.338341,1.281624,6.758378,4358.39,,0.002913764,,0,0,0,
E01004152,Sutton 018A,852,24375.16025,24.612666,2.59488,6.924001,3251.34,3530,0.004120988,,5,1,0,
E01004153,Sutton 021E,934,35578.38671,39.126589,5.678466,7.867874,3251.34,3530,0.006217423,,0,0,0,
E01004154,Sutton 022E,717,29181.04809,29.305012,4.455808,5.763011,4358.39,,0.002896376,,0,0,0,
E01004155,Sutton 018B,887,23684.97502,26.788248,4.396842,6.75937,77687.9,,0.005445511,,0,0,0,
E01004156,Sutton 018C,886,38404.18757,40.419872,4.874856,7.89075,,11384.61538,0.004840375,,7,1,0,72.5
E01004157,Sutton 016E,641,36718.49262,41.363045,5.444951,5.950799,,17970.25,0.003085428,,0,0,0,80
E01004158,Sutton 018D,772,25227.50812,28.815665,3.781013,6.257207,,16073,0.004729528,,0,0,0,80
E01004159,Sutton 014C,770,50058.56293,61.24467,9.280094,4.9457,491.8,22529.5,0.001476744,,2,0,0,80
E01004160,Sutton 014D,819,50747.51994,57.170251,7.724926,6.150691,9420.13,14428.55556,0.00591189,,0,0,0,80
E01004161,Sutton 014E,734,38265.77138,44.895925,6.41167,5.533147,9420.13,23385.54545,0.002990587,,0,1,0,80
E01004162,Sutton 018E,783,26510.77588,28.081531,3.593232,6.678397,5070.52,10923,0.003820895,,0,0,0,72.5
E01004163,Sutton 005B,801,21499.05988,22.768997,3.8763,5.055602,691.37,13536,0.004366529,71.2,0,0,0,
E01004164,Sutton 004A,712,37228.08201,45.759128,6.716306,5.522735,691.37,933.0909091,0.003365403,62.9,1,1,0,
E01004165,Sutton 005C,888,23458.64299,27.677073,4.123763,5.44714,3079.59,7104.56,0.003597529,66.6,6,0,0,
E01004166,Sutton 004B,736,32395.21214,39.599712,5.704754,5.587744,,3671.5,0.003156359,58.7,2,0,0,
E01004167,Sutton 005D,668,21513.84914,21.682251,3.652076,5.63991,,7103,0.003597529,80.5,1,0,0,
E01004168,Sutton 013E,802,36301.54494,37.699589,5.582772,5.952207,511.11,1913.4,0.004287223,70.1,1,0,0,
E01004169,Sutton 004C,619,37228.08201,45.759128,6.716306,5.974087,160.74,,0.003036115,78.3,0,0,0,
E01004170,Sutton 017B,1044,35557.56896,40.422868,5.424942,6.251004,2269.79,13867.52941,0.004926702,,3,2,0,80
E01004171,Sutton 010A,776,38876.65519,47.930059,5.780332,5.892101,2606.33,18262.10345,0.003952308,,4,0,0,80
E01004172,Sutton 010B,821,24482.02389,27.496036,3.64266,6.441099,2323.74,16379.05,0.00300834,,2,0,0,80
E01004173,Sutton 010C,695,29940.08604,36.007419,4.199342,5.804271,9752.61,23679,0.000651716,,0,0,0,67.5
E01004174,Sutton 017C,758,24482.02389,27.496036,3.64266,6.21058,,11574,0.00407985,,1,0,0,80
E01004175,Sutton 010D,865,14394.6313,20.434022,2.137672,5.832409,5394.44,13676,0.000550656,62,1,0,0,72.5
E01004176,Sutton 010E,738,22533.2009,30.143263,3.863731,5.578283,2678.73,10364.33333,0.004156323,,0,0,1,80
E01004177,Sutton 020C,930,24581.74085,29.297261,4.073283,6.588909,,15295.125,0.004483888,,0,0,0,80
E01004178,Sutton 017D,1094,49063.76474,56.793297,7.715944,6.324567,3256.43,15558.3,0.00454025,,19,4,1,80
E01004179,Sutton 017E,777,21555.08209,25.720874,3.330868,6.362272,1114.97,14666.8,0.004629929,,1,0,0,80
E01004180,Sutton 020D,853,14985.12587,16.968113,2.272702,5.208248,98.47,18273,0.003202336,,0,0,0,57
E01004181,Sutton 020E,889,36540.20796,42.688987,5.60357,6.221711,3236.21,10735.61538,0.003666032,,0,0,1,80
E01004182,Sutton 019E,818,24391.58792,25.645841,3.650922,5.874182,3256.43,19306,0.004420421,,4,0,0,
E01004183,Sutton 001B,857,24895.66775,29.105315,4.40768,6.203123,,8624.5625,0.003654599,78.3,5,1,1,
E01004184,Sutton 001C,772,16588.69787,18.219809,5.385723,6.035853,255.76,8432,0.000974605,57.5,0,0,0,
E01004185,Sutton 001D,768,29938.95251,42.994286,7.577501,6.203737,266.76,11709.5,0.000771099,36,0,0,0,72.5
E01004186,Sutton 004D,914,17072.48816,20.988063,3.012577,6.111658,215.52,13676,0.000914581,57.6,2,0,0,72.5
E01004187,Sutton 005E,810,10280.03517,9.920571,1.753563,5.091832,383.69,,0.002828902,92.3,0,0,0,
E01004188,Sutton 004E,915,15729.02214,22.990131,2.840005,6.118911,1351.36,8886.875,0.001357701,48.5,5,1,0,72.5
E01004189,Sutton 001E,973,41500.23946,50.188017,9.277832,6.222166,3494.54,7835.666667,0.001357086,55.9,1,0,0,67.5
E01004190,Sutton 008C,701,28234.23224,27.62437,4.391681,5.863857,8451.91,24332,0.00306173,51.7,3,0,0,67.5
E01004191,Sutton 008D,881,21609.71481,23.062115,3.250816,5.960726,,22609.23077,0.00277399,67.3,10,0,0,67.5
E01004192,Sutton 006C,975,23807.26873,21.757721,7.318922,5.765216,401.97,,0.003286403,49.5,0,0,0,
E01004193,Sutton 006D,1440,28234.23224,27.62437,4.391681,6.161831,2255.16,,0.00300381,62.7,0,0,0,
E01004194,Sutton 008E,754,43903.9646,48.87961,9.748284,5.022059,734.46,15486,0.002735589,66.2,0,0,0,67.5
E01004195,Sutton 006E,857,16784.11311,15.791187,2.777935,5.287274,1886.39,23518,0.003210819,66.6,12,0,0,80
E01004196,Sutton 008F,743,15712.15142,15.953996,2.345971,5.609844,,15486,0.003883926,59.1,1,0,0,67.5
E01004197,Tower Hamlets 002A,1448,41625.66723,55.068772,5.808063,7.985657,300.8,13118.22222,0.007723981,137.1,11,2,16,80
E01004198,Tower Hamlets 002B,768,73192.39335,101.989193,9.025495,8.587652,4100.26,11019.63636,0.008227841,160.9,8,0,0,67.5
E01004199,Tower Hamlets 002C,814,35203.17122,51.582957,4.654372,9.711151,419.08,4538,0.008320261,237.2,0,0,3,67.5
E01004200,Tower Hamlets 005A,778,35203.17122,51.582957,4.654372,10.411303,135.93,10871.3,0.007899488,273.3,3,0,0,80
E01004201,Tower Hamlets 002D,817,12609.44569,17.983123,1.526368,8.321873,404.28,10658.5,0.007293163,119.9,1,0,0,
E01004202,Tower Hamlets 005B,886,22424.15436,30.193847,3.263244,9.000297,78.48,7967.066667,0.005963962,152,3,0,3,80
E01004203,Tower Hamlets 005C,974,35203.17122,51.582957,4.654372,8.754417,770.02,8080.085714,0.009557347,169.1,7,2,1,67.5
E01004204,Tower Hamlets 005D,901,46417.3279,65.572264,6.316021,9.455958,74.23,7507.285714,0.012433128,187.2,0,0,0,80
E01004205,Tower Hamlets 013A,1156,63201.70169,95.138713,7.990016,8.57906,560.56,3231.733333,0.011317315,155.9,5,1,0,
E01004206,Tower Hamlets 013B,742,49372.94998,67.80153,5.897531,9.242191,4599.22,11749.625,0.011317315,194,0,0,0,67.5
E01004207,Tower Hamlets 011A,697,25379.77644,32.423113,2.844755,8.243502,,12411.2,0.009732868,206.4,3,1,0,67.5
E01004208,Tower Hamlets 013C,1116,115481.9959,163.757679,13.682872,7.820011,393.58,15274.60714,0.008137351,122.1,20,4,1,80
E01004209,Tower Hamlets 011B,709,49372.94998,67.80153,5.897531,12.130973,587.72,13545.71429,0.010308858,169.9,1,0,3,67.5
E01004211,Tower Hamlets 013D,792,23993.17354,35.378417,3.052777,8.723798,876.69,5766.851852,0.011621075,88.8,9,1,7,67.5
E01004212,Tower Hamlets 011D,932,49372.94998,67.80153,5.897531,9.088407,4599.22,11520.72727,0.011621075,202.7,3,1,6,67.5
E01004214,Tower Hamlets 030A,849,13798.36994,51.942532,2.086281,12.302622,71.27,6992,0.009987265,248.4,1,0,0,72.5
E01004215,Tower Hamlets 028A,1768,38370.21882,90.510071,4.121109,10.165488,1070.6,2996.571429,0.004704294,91.4,12,3,2,72.5
E01004216,Tower Hamlets 030B,891,20646.8267,75.064613,3.18754,9.787208,85915.72,6992,0.011276926,178.5,0,0,0,72.5
E01004217,Tower Hamlets 030C,961,59087.79213,137.76217,6.672881,6.539574,457.53,5438.222222,0.00571533,42.2,2,0,0,72.5
E01004218,Tower Hamlets 030D,921,23062.8713,72.594542,3.08805,7.704668,12668.33,6992,0.008424736,119,0,0,0,72.5
E01004219,Tower Hamlets 028B,1195,116959.3373,247.412947,21.039445,9.373798,111.46,35597.8427,0.004527613,115,3,1,2,80
E01004221,Tower Hamlets 028D,1005,72675.7877,187.49206,11.342632,8.952092,,6215.111111,0.018723499,141.3,0,1,0,72.5
E01004222,Tower Hamlets 001A,1363,19798.23452,24.825951,2.17551,8.21287,373.33,5162.294118,0.008998014,179.5,4,0,0,
E01004223,Tower Hamlets 001B,1118,54434.34759,81.066345,7.472327,8.918944,2029.94,16592.71429,0.005067518,35.1,0,0,0,72.5
E01004224,Tower Hamlets 001C,1168,56054.3147,119.365677,27.508209,7.256251,297.91,13612.31579,0.003373988,45.6,5,0,19,72.5
E01004225,Tower Hamlets 004A,1237,38557.2443,64.150041,6.033354,7.80038,382.75,27208.81818,0.005931669,173.5,0,0,0,80
E01004226,Tower Hamlets 001D,926,36272.86017,56.522413,5.770131,9.614105,148.83,2671.1,0.008927015,187.5,6,2,0,
E01004228,Tower Hamlets 003A,1036,41780.47923,54.615979,5.452543,5.997361,1860.52,5090,0.010999317,146.6,4,0,0,62.5
E01004229,Tower Hamlets 004C,802,41780.47923,54.615979,5.452543,7.980634,394.16,21614.5,0.009500346,142.4,3,0,0,80
E01004230,Tower Hamlets 003B,1096,79769.70136,105.022215,9.823666,7.720376,52405.67,10787.1875,0.008420396,133.1,3,0,1,67.5
E01004231,Tower Hamlets 004D,991,80337.72353,118.766019,11.485897,8.322975,931.92,29864,0.011258998,165.4,1,1,0,80
E01004232,Tower Hamlets 003C,860,21982.24471,29.790027,3.277034,6.55589,52405.67,22209.19048,0.007746571,86.1,12,2,0,80
E01004233,Tower Hamlets 003D,943,19798.23452,24.825951,2.17551,14.790905,572.55,3377.25,0.011288107,218.9,0,0,0,
E01004234,Tower Hamlets 003E,1121,38999.74739,49.700876,4.720328,6.506648,867.04,12498.5,0.008748088,38.7,9,0,5,67.5
E01004288,Tower Hamlets 019D,837,50704.6361,75.23291,6.244677,8.671649,6330.18,10266.7,0.00904858,157.6,0,0,4,80
E01004289,Tower Hamlets 016C,1015,26900.51775,36.195853,2.848102,7.857789,2624.54,19485.66667,0.009159242,175.8,1,0,0,80
E01004290,Tower Hamlets 016D,757,52280.29419,68.618967,5.692856,8.055295,1092.6,10611.78571,0.009115579,126.9,17,0,2,67.5
E01004291,Tower Hamlets 027A,972,76493.34103,153.877448,11.913024,11.297945,1281.48,5902.076923,0.01059511,159.1,2,0,0,
E01004235,Tower Hamlets 008A,688,38557.2443,64.150041,6.033354,14.49576,69.57,36711.55172,0.002409331,345.6,0,0,0,80
E01004236,Tower Hamlets 008B,899,30686.03257,50.051676,4.833016,7.620039,5144.25,34450.18182,0.005302203,164.3,0,0,0,80
E01004237,Tower Hamlets 008C,703,22082.61864,32.453579,2.438732,13.517439,130.38,1728,0.009235912,177.3,3,0,1,80
E01004238,Tower Hamlets 008D,2062,72779.03309,116.743847,10.805189,7.839896,223.49,32730.32653,0.002409331,77,0,2,7,80
E01004239,Tower Hamlets 008E,846,22082.61864,32.453579,2.438732,7.128326,3266.64,10898.16667,0.010283852,154.5,2,0,0,
E01004240,Tower Hamlets 012A,900,22082.61864,32.453579,2.438732,9.188614,2107.02,5722,0.008126887,209.6,0,0,0,
E01004241,Tower Hamlets 012B,827,66665.88382,90.98066,7.660445,9.318809,139.24,5549.666667,0.007891633,138.8,0,0,0,
E01004242,Tower Hamlets 012C,2031,44683.63911,61.190632,4.383411,8.746376,1832.99,8911.045455,0.006408116,121.6,2,1,1,
E01004243,Tower Hamlets 020A,879,26032.77425,51.10179,3.38612,9.139366,409.29,38836.375,0.004003436,153.4,4,0,1,80
E01004244,Tower Hamlets 020B,1090,60903.65078,111.437541,11.273504,7.644945,1250.71,8338.4,0.008004367,137.1,4,0,1,67.5
E01004245,Tower Hamlets 018A,808,51910.93571,102.992766,10.298184,7.375854,563.94,44751.81818,0.001199244,72.5,2,0,0,72.5
E01004246,Tower Hamlets 018B,1193,48633.79471,79.838843,5.3308,8.133088,133.98,16470.76471,0.006147854,97.1,2,0,0,72.5
E01004247,Tower Hamlets 020C,1155,48633.79471,79.838843,5.3308,9.305918,423.89,25752.76471,0.007075558,162.5,26,2,0,72.5
E01004248,Tower Hamlets 018C,810,83183.57355,137.76656,11.911003,6.627581,,46721,0.0042334,125.7,1,0,2,72.5
E01004249,Tower Hamlets 018D,1044,49519.13094,81.54906,6.651175,8.095951,289.77,46721,0.001123104,112.5,0,0,2,72.5
E01004250,Tower Hamlets 020D,1282,22601.02046,28.737054,1.944679,10.856718,447.53,6779,0.010494759,234.4,1,1,0,
E01004251,Tower Hamlets 023A,1099,23804.11835,39.037056,3.396575,9.228766,17207.87,11436.8,0.00723784,163.6,0,1,0,67.5
E01004252,Tower Hamlets 024A,1447,98632.01978,188.525448,16.840452,9.476236,88.02,15143.39474,0.011179264,168.1,13,0,5,80
E01004253,Tower Hamlets 024B,1478,60903.65078,111.437541,11.273504,8.704446,46086.24,7036.5,0.011179264,153.3,2,0,0,67.5
E01004254,Tower Hamlets 023B,1333,64552.93694,123.669947,8.167992,10.470096,9758.46,18266.89189,0.009582009,124.3,7,0,2,80
E01004255,Tower Hamlets 023C,854,76030.99932,159.788395,14.895772,9.014965,80.03,19617.55882,0.011086995,172.3,2,0,2,80
E01004256,Tower Hamlets 024C,935,38302.63032,82.700487,9.328825,8.223488,4058.96,8952.238095,0.006757919,120.7,2,0,0,80
E01004257,Tower Hamlets 024D,1059,90926.56305,196.311158,17.653325,8.550667,549.89,4713.583333,0.006281592,149.9,1,0,0,72.5
E01004258,Tower Hamlets 023D,778,41951.91647,94.932893,6.223313,14.892493,870.39,30524.12,0.009961307,154.5,1,0,0,57
E01004259,Tower Hamlets 007A,846,61982.39567,85.784653,7.423899,9.729362,339.15,12679,0.011006625,129.3,2,1,2,67.5
E01004260,Tower Hamlets 007B,910,37989.22213,50.406236,4.371123,12.536457,3669.43,18669,0.021073394,182.5,8,0,0,
E01004261,Tower Hamlets 010A,1418,47362.02115,62.213141,6.121788,10.056762,3107.26,18341,0.013118587,151.9,0,2,1,80
E01004262,Tower Hamlets 010B,838,47362.02115,62.213141,6.121788,8.038687,442.39,16364.4,0.013118587,118.7,8,1,0,80
E01004263,Tower Hamlets 007C,747,25379.77644,32.423113,2.844755,7.004849,541.71,8458,0.007489423,174.1,0,0,0,
E01004264,Tower Hamlets 010C,772,74262.5389,98.408994,8.96989,7.96092,,1683.5,0.012256027,252.8,0,0,0,62.5
E01004266,Tower Hamlets 007D,774,37989.22213,50.406236,4.371123,8.104731,71.28,10628,0.012265194,188.2,1,0,0,
E01004267,Tower Hamlets 012D,1142,44064.86336,62.243606,5.715766,7.652884,393.86,17556.9,0.00980932,83.8,2,0,1,80
E01004268,Tower Hamlets 012E,970,44064.86336,62.243606,5.715766,14.517464,,,0.009550886,345.1,0,0,0,80
E01004269,Tower Hamlets 014A,1149,44064.86336,62.243606,5.715766,9.019129,99.36,20812.29412,0.009234506,127.3,6,1,0,80
E01004270,Tower Hamlets 014B,1327,45786.36307,68.827084,6.673609,6.658506,318.3,10656.4375,0.006836708,76.2,15,0,1,80
E01004271,Tower Hamlets 014C,810,90470.00217,130.017716,11.05702,12.314653,318.3,9572.533333,0.009420853,165.7,0,0,0,67.5
E01004272,Tower Hamlets 014D,1205,46405.13882,67.77411,5.341254,10.613305,200.84,4798,0.006368251,221.4,1,0,0,
E01004273,Tower Hamlets 014E,1152,46405.13882,67.77411,5.341254,9.51177,1265.09,10191.70968,0.011156606,112.9,1,1,0,67.5
E01004274,Tower Hamlets 031A,1052,9444.633011,20.170982,1.132174,10.169805,,8139,0.008982319,232.4,1,0,0,72.5
E01004275,Tower Hamlets 031B,1090,16293.08977,43.293063,2.233432,7.138852,382.22,5582.6,0.005965273,135.5,3,0,4,72.5
E01004276,Tower Hamlets 031C,1113,21933.41254,57.923165,2.809743,10.97722,,6281.8,0.007253983,248.6,2,0,0,72.5
E01004277,Tower Hamlets 033A,863,120556.4501,287.268784,22.012485,16.082069,,22880.56738,0.00542029,37.8,31,0,2,80
E01004280,Tower Hamlets 032A,954,43527.74244,83.969826,4.609276,9.578214,116.88,8139,0.01222067,137.9,1,0,0,72.5
E01004281,Tower Hamlets 031D,949,36024.92083,65.167627,3.584831,7.86261,382.22,,0.007142642,140.9,0,0,0,
E01004283,Tower Hamlets 016A,1310,26900.51775,36.195853,2.848102,8.460409,6902.56,3170,0.009921225,153.3,2,0,0,
E01004284,Tower Hamlets 019A,1382,98066.65725,137.44605,12.366465,7.462899,547.33,3555.818182,0.012256027,120.6,0,0,0,57
E01004285,Tower Hamlets 019B,1113,50704.6361,75.23291,6.244677,8.803152,4463.7,4205.8,0.008376149,185.9,3,0,1,
E01004286,Tower Hamlets 019C,1241,50704.6361,75.23291,6.244677,8.016669,884.55,9608.7,0.008437938,151.5,4,1,1,80
E01004287,Tower Hamlets 016B,1217,26900.51775,36.195853,2.848102,10.09233,,16686.5,0.009857602,254.5,0,0,0,80
E01004292,Tower Hamlets 026A,893,24094.25831,42.756422,2.844393,8.227324,13965.11,4364,0.009330355,115.9,0,0,1,57
E01004293,Tower Hamlets 027B,1076,80311.17381,198.795511,13.818983,11.149481,2906.75,21552.2093,0.005164824,65.1,19,2,3,80
E01004294,Tower Hamlets 026B,889,33971.11757,65.718913,4.527615,10.169618,195,18286.64516,0.010342978,82.4,4,0,5,80
E01004295,Tower Hamlets 026C,925,24094.25831,42.756422,2.844393,13.160228,514.4,16232.07143,0.011549613,186.5,0,1,0,72.5
E01004296,Tower Hamlets 026D,1046,41947.80856,97.58982,6.531861,9.917532,188.73,15220.1,0.009896612,118.9,2,0,1,72.5
E01004297,Tower Hamlets 027C,937,45859.27028,104.373603,6.930769,8.946333,,28156,0.009952901,151.7,3,0,0,72.5
E01004298,Tower Hamlets 022A,840,83962.59614,150.789546,11.472808,9.049984,79.07,21725,0.011515184,178.3,0,1,1,80
E01004300,Tower Hamlets 022B,739,44754.068,91.029251,6.535569,12.064512,824.27,19265.5,0.008739594,258.4,1,0,0,72.5
